2022-01-20 14:24:34:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:24:34 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 34 AdditionalData: RequestBody:{"page":1,"limit":6,"name":"","city_id":0,"customer_id":0,"status":""} RequestHeader: ResponseBody: ResponseHeader: ResponseId:}}
2022-01-20 14:31:06:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:31:06 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 39 AdditionalData: RequestBody: RequestHeader: ResponseBody:{"meta":{"status":true,"code":200,"message":"success"},"pagination":{"current_page":1,"next_page":2,"prev_page":0,"total_pages":1,"total_count":1},"data":[{"ID":21,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"slug":"bogor-Residence-21","name":"Bogor Residence Cisarua","description":"\u003cp\u003eSmile you dont cry\u003cp\u003e","price":2000000000,"lot":200,"lot_available":0,"price_per_lot":10000000,"estimated_selling_price_min":2000000000,"estimated_selling_price_max":3000000000,"prospektus":"","sold_price":3000000000,"sold_date":"2021-01-01T00:00:00Z","city_id":3271,"presentase":100,"is_sold":true,"city":{"id":3271,"name":"Kota Bogor","province_id":32,"province":{"id":32,"name":"Jawa Barat"}},"property_fee":{"ID":0,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"0001-01-01T00:00:00Z","DeletedAt":null,"property_id":0,"fee_type":"","amount":0},"property_photos":[{"ID":14,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"},{"ID":16,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"}]}]} ResponseHeader: ResponseId:}}
2022-01-20 14:36:36:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:36:36 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 34 AdditionalData: RequestBody:{"page":1,"limit":6,"name":"","city_id":0,"customer_id":0,"status":""} RequestHeader: ResponseBody: ResponseHeader: ResponseId:}}
2022-01-20 14:36:36:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:36:36 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 34 AdditionalData: RequestBody:{"page":1,"limit":6,"name":"","city_id":0,"customer_id":0,"status":""} RequestHeader: ResponseBody: ResponseHeader: ResponseId:}}
2022-01-20 14:36:36:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:36:36 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 39 AdditionalData: RequestBody: RequestHeader: ResponseBody:{"meta":{"status":true,"code":200,"message":"success"},"pagination":{"current_page":1,"next_page":2,"prev_page":0,"total_pages":1,"total_count":1},"data":[{"ID":21,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"slug":"bogor-Residence-21","name":"Bogor Residence Cisarua","description":"\u003cp\u003eSmile you dont cry\u003cp\u003e","price":2000000000,"lot":200,"lot_available":0,"price_per_lot":10000000,"estimated_selling_price_min":2000000000,"estimated_selling_price_max":3000000000,"prospektus":"","sold_price":3000000000,"sold_date":"2021-01-01T00:00:00Z","city_id":3271,"presentase":100,"is_sold":true,"city":{"id":3271,"name":"Kota Bogor","province_id":32,"province":{"id":32,"name":"Jawa Barat"}},"property_fee":{"ID":0,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"0001-01-01T00:00:00Z","DeletedAt":null,"property_id":0,"fee_type":"","amount":0},"property_photos":[{"ID":14,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"},{"ID":16,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"}]}]} ResponseHeader: ResponseId:}}
2022-01-20 14:36:36:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:36:36 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 39 AdditionalData: RequestBody: RequestHeader: ResponseBody:{"meta":{"status":true,"code":200,"message":"success"},"pagination":{"current_page":1,"next_page":2,"prev_page":0,"total_pages":1,"total_count":1},"data":[{"ID":21,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"slug":"bogor-Residence-21","name":"Bogor Residence Cisarua","description":"\u003cp\u003eSmile you dont cry\u003cp\u003e","price":2000000000,"lot":200,"lot_available":0,"price_per_lot":10000000,"estimated_selling_price_min":2000000000,"estimated_selling_price_max":3000000000,"prospektus":"","sold_price":3000000000,"sold_date":"2021-01-01T00:00:00Z","city_id":3271,"presentase":100,"is_sold":true,"city":{"id":3271,"name":"Kota Bogor","province_id":32,"province":{"id":32,"name":"Jawa Barat"}},"property_fee":{"ID":0,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"0001-01-01T00:00:00Z","DeletedAt":null,"property_id":0,"fee_type":"","amount":0},"property_photos":[{"ID":14,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"},{"ID":16,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"}]}]} ResponseHeader: ResponseId:}}
2022-01-20 14:39:22:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:39:22 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 34 AdditionalData: RequestBody:{"page":1,"limit":6,"name":"","city_id":0,"customer_id":0,"status":""} RequestHeader: ResponseBody: ResponseHeader: ResponseId:}}
2022-01-20 14:39:22:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:39:22 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 34 AdditionalData: RequestBody:{"page":1,"limit":6,"name":"","city_id":0,"customer_id":0,"status":""} RequestHeader: ResponseBody: ResponseHeader: ResponseId:}}
2022-01-20 14:39:22:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:39:22 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 39 AdditionalData: RequestBody: RequestHeader: ResponseBody:{"meta":{"status":true,"code":200,"message":"success"},"pagination":{"current_page":1,"next_page":2,"prev_page":0,"total_pages":1,"total_count":1},"data":[{"ID":21,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"slug":"bogor-Residence-21","name":"Bogor Residence Cisarua","description":"\u003cp\u003eSmile you dont cry\u003cp\u003e","price":2000000000,"lot":200,"lot_available":0,"price_per_lot":10000000,"estimated_selling_price_min":2000000000,"estimated_selling_price_max":3000000000,"prospektus":"","sold_price":3000000000,"sold_date":"2021-01-01T00:00:00Z","city_id":3271,"presentase":100,"is_sold":true,"city":{"id":3271,"name":"Kota Bogor","province_id":32,"province":{"id":32,"name":"Jawa Barat"}},"property_fee":{"ID":0,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"0001-01-01T00:00:00Z","DeletedAt":null,"property_id":0,"fee_type":"","amount":0},"property_photos":[{"ID":14,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"},{"ID":16,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"}]}]} ResponseHeader: ResponseId:}}
2022-01-20 14:39:22:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:39:22 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 39 AdditionalData: RequestBody: RequestHeader: ResponseBody:{"meta":{"status":true,"code":200,"message":"success"},"pagination":{"current_page":1,"next_page":2,"prev_page":0,"total_pages":1,"total_count":1},"data":[{"ID":21,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"slug":"bogor-Residence-21","name":"Bogor Residence Cisarua","description":"\u003cp\u003eSmile you dont cry\u003cp\u003e","price":2000000000,"lot":200,"lot_available":0,"price_per_lot":10000000,"estimated_selling_price_min":2000000000,"estimated_selling_price_max":3000000000,"prospektus":"","sold_price":3000000000,"sold_date":"2021-01-01T00:00:00Z","city_id":3271,"presentase":100,"is_sold":true,"city":{"id":3271,"name":"Kota Bogor","province_id":32,"province":{"id":32,"name":"Jawa Barat"}},"property_fee":{"ID":0,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"0001-01-01T00:00:00Z","DeletedAt":null,"property_id":0,"fee_type":"","amount":0},"property_photos":[{"ID":14,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"},{"ID":16,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"}]}]} ResponseHeader: ResponseId:}}
2022-01-20 14:46:37:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:46:37 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 34 AdditionalData: RequestBody:{"page":1,"limit":6,"name":"","city_id":0,"customer_id":0,"status":""} RequestHeader: ResponseBody: ResponseHeader: ResponseId:}}
2022-01-20 14:46:37:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:46:37 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 34 AdditionalData: RequestBody:{"page":1,"limit":6,"name":"","city_id":0,"customer_id":0,"status":""} RequestHeader: ResponseBody: ResponseHeader: ResponseId:}}
2022-01-20 14:46:37:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:46:37 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 39 AdditionalData: RequestBody: RequestHeader: ResponseBody:{"meta":{"status":true,"code":200,"message":"success"},"pagination":{"current_page":1,"next_page":2,"prev_page":0,"total_pages":1,"total_count":1},"data":[{"ID":21,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"slug":"bogor-Residence-21","name":"Bogor Residence Cisarua","description":"\u003cp\u003eSmile you dont cry\u003cp\u003e","price":2000000000,"lot":200,"lot_available":0,"price_per_lot":10000000,"estimated_selling_price_min":2000000000,"estimated_selling_price_max":3000000000,"prospektus":"","sold_price":3000000000,"sold_date":"2021-01-01T00:00:00Z","city_id":3271,"presentase":100,"is_sold":true,"city":{"id":3271,"name":"Kota Bogor","province_id":32,"province":{"id":32,"name":"Jawa Barat"}},"property_fee":{"ID":0,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"0001-01-01T00:00:00Z","DeletedAt":null,"property_id":0,"fee_type":"","amount":0},"property_photos":[{"ID":14,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"},{"ID":16,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"}]}]} ResponseHeader: ResponseId:}}
2022-01-20 14:46:37:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:46:37 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 39 AdditionalData: RequestBody: RequestHeader: ResponseBody:{"meta":{"status":true,"code":200,"message":"success"},"pagination":{"current_page":1,"next_page":2,"prev_page":0,"total_pages":1,"total_count":1},"data":[{"ID":21,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"slug":"bogor-Residence-21","name":"Bogor Residence Cisarua","description":"\u003cp\u003eSmile you dont cry\u003cp\u003e","price":2000000000,"lot":200,"lot_available":0,"price_per_lot":10000000,"estimated_selling_price_min":2000000000,"estimated_selling_price_max":3000000000,"prospektus":"","sold_price":3000000000,"sold_date":"2021-01-01T00:00:00Z","city_id":3271,"presentase":100,"is_sold":true,"city":{"id":3271,"name":"Kota Bogor","province_id":32,"province":{"id":32,"name":"Jawa Barat"}},"property_fee":{"ID":0,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"0001-01-01T00:00:00Z","DeletedAt":null,"property_id":0,"fee_type":"","amount":0},"property_photos":[{"ID":14,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"},{"ID":16,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"}]}]} ResponseHeader: ResponseId:}}
2022-01-20 14:46:56:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:46:56 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 34 AdditionalData: RequestBody:{"page":1,"limit":6,"name":"","city_id":0,"customer_id":0,"status":""} RequestHeader: ResponseBody: ResponseHeader: ResponseId:}}
2022-01-20 14:46:56:	{InstitutionID: ServiceName: LogType: Data:{PublishTime:2022-01-20 14:46:56 LogLevel:info TraceID: ActionTo: ActionName: EndPoint: ErrorDesc: FileName:properties/list-portofolio.go-- line : 39 AdditionalData: RequestBody: RequestHeader: ResponseBody:{"meta":{"status":true,"code":200,"message":"success"},"pagination":{"current_page":1,"next_page":2,"prev_page":0,"total_pages":1,"total_count":1},"data":[{"ID":21,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"slug":"bogor-Residence-21","name":"Bogor Residence Cisarua","description":"\u003cp\u003eSmile you dont cry\u003cp\u003e","price":2000000000,"lot":200,"lot_available":0,"price_per_lot":10000000,"estimated_selling_price_min":2000000000,"estimated_selling_price_max":3000000000,"prospektus":"","sold_price":3000000000,"sold_date":"2021-01-01T00:00:00Z","city_id":3271,"presentase":100,"is_sold":true,"city":{"id":3271,"name":"Kota Bogor","province_id":32,"province":{"id":32,"name":"Jawa Barat"}},"property_fee":{"ID":0,"CreatedAt":"0001-01-01T00:00:00Z","UpdatedAt":"0001-01-01T00:00:00Z","DeletedAt":null,"property_id":0,"fee_type":"","amount":0},"property_photos":[{"ID":14,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"},{"ID":16,"CreatedAt":"2021-01-01T00:00:00Z","UpdatedAt":"2022-01-15T23:25:12Z","DeletedAt":null,"property_id":21,"type":"main","photo":"https://artharayaconsult.com/wp-content/uploads/2021/10/pajak-property.jpg"}]}]} ResponseHeader: ResponseId:}}
